exchange,symbol,date,increase,retracement
binance,MOVEBTC,2024-12-20,0.612,0.6872
binance,MOVEUSDT,2025-06-20,0.5221,0.7726
binance,MOVRBTC,2025-10-21,0.5767,0.9655
binance,MOVRUSDT,2026-03-30,3.3741,0.6597
binance,MUBARAKUSDT,2025-05-18,0.5253,1.2807
binance,MULTIBTC,2023-01-23,0.5909,0.8321
binance,MULTIUSDT,2023-05-28,0.6066,0.995
binance,NANOBTC,2021-01-25,0.6038,0.4628
binance,NANOUSDT,2021-01-25,1.3423,0.3045
binance,NASBTC,2021-07-27,0.9012,0.5342
binance,NAVBTC,2021-11-03,0.7016,0.9793
binance,NBSBTC,2020-09-21,0.6184,1.9787
binance,NBSUSDT,2021-10-26,0.6466,0.8919
binance,NCASHBTC,2019-06-18,0.5417,1.1538
binance,NEARUSDT,2025-10-31,0.5167,0.8433
binance,NEBLBTC,2022-05-13,0.791,0.7175
binance,NEBLUSDT,2022-11-02,0.8916,1.41
binance,NEIROUSDT,2025-05-18,0.5046,1.2337
binance,NEWTUSDT,2025-06-24,1.8667,0.9809
binance,NFPBTC,2025-04-17,0.5,0.8485
binance,NFPUSDT,2025-06-23,0.6687,0.4209
binance,NILUSDT,2025-11-15,0.5384,2.0035
binance,NKNUSDT,2025-04-03,0.6173,1.3275
binance,NMRBTC,2025-03-04,0.5557,0.9096
binance,NMRUSDT,2025-08-09,1.7635,0.4304
binance,NOMUSDT,2026-01-07,1.2831,0.7242
binance,NOTUSDT,2026-04-09,0.9086,0.8428
binance,NPXSBTC,2019-01-10,0.6923,0.4444
binance,NPXSUSDT,2020-05-11,0.5238,0.5479
binance,NTRNBTC,2023-10-10,0.8033,1.2653
binance,NTRNUSDT,2025-08-12,0.5435,0.7015
binance,NUBTC,2021-06-17,0.5235,1.164
binance,NUUSDT,2021-06-04,1.3035,1.294
binance,NULSBTC,2024-08-02,0.7656,0.5147
binance,NULSUSDT,2024-08-02,0.64,0.5471
binance,NXPCUSDT,2025-05-15,37.674,0.6704
binance,NXSBTC,2021-09-21,0.6071,1.1432
binance,OAXBTC,2024-01-07,0.5289,1.0208
binance,OAXUSDT,2024-01-23,0.515,0.9973
binance,OGBTC,2025-02-19,0.5026,0.3776
binance,OGUSDT,2025-07-09,0.5222,0.4109
binance,OGNBTC,2025-08-02,0.5918,0.4138
binance,OGNUSDT,2025-08-02,0.6029,0.4169
binance,OMUSDT,2025-04-15,0.675,1.5125
binance,OMGBTC,2023-03-14,0.5261,1.1859
binance,OMGUSDT,2023-06-19,0.6489,0.8074
binance,ONDOUSDT,2025-07-05,0.5106,0.3833
binance,ONEBTC,2024-11-06,0.9375,0.4
binance,ONGBTC,2026-03-17,1.1928,0.4949
binance,ONGUSDT,2026-03-17,0.9517,0.5117
binance,ONTBTC,2025-08-07,0.7607,0.5843
binance,ONTUSDT,2025-08-07,0.7064,0.5949
binance,OOKIUSDT,2023-11-28,0.5178,1.0
binance,OPUSDT,2025-07-05,0.5509,0.4521
binance,OPENUSDT,2025-09-08,17.25,0.8977
binance,OPNUSDT,2026-03-05,5.0,0.7708
binance,ORCAUSDT,2025-06-26,0.5497,0.4713
binance,ORDIBTC,2025-04-28,0.5255,0.9124
binance,ORNBTC,2023-10-26,0.5436,0.4498
binance,ORNUSDT,2023-10-26,0.6486,0.4771
binance,OSMOBTC,2023-10-15,1.4388,0.7673
binance,OSMOUSDT,2025-07-06,0.5036,0.3657
binance,OSTBTC,2020-09-21,4.0,0.8464
binance,OXTUSDT,2026-02-25,0.5125,0.8293
binance,PARTIUSDT,2025-07-06,0.6843,0.4578
binance,PAXUSDT,2021-07-08,998.0999,1.0
binance,PDABTC,2024-03-01,0.7609,1.5912
binance,PDAUSDT,2024-05-15,0.7517,0.4937
binance,PEOPLEBTC,2025-04-15,0.6154,0.875
binance,PERLBTC,2021-11-29,0.7151,1.2358
binance,PERLUSDT,2022-12-10,2.2334,1.0916
binance,PERPBTC,2024-10-03,0.5254,0.6215
binance,PHABTC,2025-10-22,0.537,0.7931
binance,PHAUSDT,2025-10-31,0.5378,1.1336
binance,PHBBTC,2025-04-13,0.5139,0.4341
binance,PHBUSDT,2025-06-26,0.5752,0.4726
binance,PHXBTC,2018-10-09,3.6729,0.5967
binance,PIVXBTC,2025-04-13,0.9122,0.7333
binance,PIVXUSDT,2025-06-20,0.6392,0.7719
binance,PIXELBTC,2024-02-19,16.4416,0.4676
binance,PIXELUSDT,2025-06-23,0.5253,0.348
binance,PLABTC,2023-06-23,1.2945,0.9069
binance,PLAUSDT,2023-06-23,1.2434,0.8718
binance,PNTBTC,2022-03-18,0.5992,0.841
binance,PNTUSDT,2023-06-20,1.3125,0.4437
binance,PNUTBTC,2025-02-07,0.5385,1.0549
binance,POABTC,2020-11-06,0.7396,0.7465
binance,POEBTC,2020-01-25,0.5625,0.3333
binance,POLSBTC,2023-02-02,0.5208,0.6966
binance,POLSUSDT,2023-11-12,0.5014,0.6157
binance,POLYBTC,2021-11-10,0.6552,0.4649
binance,POLYUSDT,2022-01-23,0.5795,0.5446
binance,POLYXUSDT,2025-12-19,0.5529,0.8555
binance,PONDBTC,2024-05-15,0.5,0.6667
binance,PONDUSDT,2025-08-01,0.5481,0.7358
binance,PORTALBTC,2025-05-08,0.5424,1.125
binance,PORTALUSDT,2025-05-15,0.5324,1.4255
binance,PORTOBTC,2024-01-08,0.5577,0.3309
binance,PORTOUSDT,2025-07-29,0.5162,0.3935
binance,PPTBTC,2020-11-29,2.1283,0.8182
binance,PROMBTC,2023-12-06,0.5307,0.5658
binance,PROSUSDT,2024-09-13,0.552,0.6031
binance,PROVEUSDT,2025-08-05,5.4167,0.5684
binance,PSGUSDT,2026-04-20,0.5628,0.8133
binance,PUMPUSDT,2025-09-11,0.9947,0.8852
binance,PUNDIXUSDT,2025-06-28,0.5004,0.4772
binance,PYRBTC,2025-10-21,1.2741,0.78
binance,PYRUSDT,2025-10-21,1.1016,0.8054
binance,PYTHBTC,2025-08-11,1.0935,0.4017
binance,PYTHUSDT,2025-07-05,0.5948,0.5192
binance,QIBTC,2024-02-09,0.5,0.8235
binance,QIUSDT,2025-09-02,0.7194,0.58
binance,QKCBTC,2024-02-28,0.5263,0.8
binance,QKCUSDT,2025-07-12,0.6595,0.7882
binance,QLCBTC,2022-05-14,0.6842,0.6923
binance,QNTUSDT,2025-11-22,0.5135,0.7531
binance,QSPBTC,2021-09-21,0.5,0.8039
binance,QTUMBTC,2025-01-19,0.5288,1.07
binance,QUICKBTC,2023-06-19,0.5009,0.7154
binance,RADBTC,2024-01-01,0.559,0.802
binance,RADUSDT,2025-12-13,0.517,0.8816
binance,RAMPBTC,2021-07-30,0.6571,0.5344
binance,RAMPUSDT,2021-07-16,0.5044,0.5408
binance,RAREBTC,2025-02-20,1.6143,0.5221
binance,RAREUSDT,2025-08-02,0.5143,0.7849
binance,RCNBTC,2020-07-28,0.5385,0.3837
binance,RDNBTC,2020-12-31,0.6348,1.0826
binance,RDNTUSDT,2025-04-07,1.1387,0.4751
binance,REDBTC,2025-03-09,0.5781,1.1162
binance,REEFBTC,2021-10-11,0.5135,0.4737
binance,REEFUSDT,2023-11-22,0.5798,0.3013
binance,RENBTC,2024-05-13,0.5111,0.9565
binance,RENBTCBTC,2021-11-19,4.012,1.0
binance,RENDERBTC,2025-11-04,0.5232,0.8982
binance,RENDERUSDT,2025-11-05,0.5822,1.1559
binance,REPBTC,2022-01-23,0.5322,1.0682
binance,REPUSDT,2022-01-22,0.5107,0.8761
binance,REQBTC,2025-02-12,0.5102,0.56
binance,REQUSDT,2026-03-08,0.5008,0.8896
binance,RESOLVUSDT,2025-06-25,0.5459,1.2074
binance,REZBTC,2024-04-30,31.625,0.7213
binance,REZUSDT,2025-06-23,1.4407,0.6501
binance,RGTBTC,2021-11-05,1.0283,1.2344
binance,RGTUSDT,2021-11-05,0.7406,1.4099
binance,RIFUSDT,2026-03-30,0.5224,0.4629
binance,RLCBTC,2025-08-10,0.8413,0.7361
binance,RLCUSDT,2025-07-05,0.5306,0.6111
binance,RNDRBTC,2023-11-03,0.5694,0.411
binance,RNDRUSDT,2023-10-13,0.5581,0.3083
binance,ROBOUSDT,2026-04-07,0.5512,0.3781
binance,RONINBTC,2025-12-30,0.6216,0.6739
binance,RONINUSDT,2025-06-23,0.5182,0.7183
binance,ROSEBTC,2025-05-07,0.5357,0.8667
binance,ROSEUSDT,2025-10-20,0.5086,0.4787
binance,RPLBTC,2023-01-19,0.9659,0.825
binance,RPLUSDT,2025-05-24,0.6021,0.5411
binance,RPXBTC,2018-02-21,0.6988,1.5103
binance,RSRBTC,2021-07-19,0.6129,0.3421
binance,RVNBTC,2024-11-16,0.7273,0.3125
binance,RVNUSDT,2025-05-18,1.2841,0.9373
binance,SBTC,2025-11-01,0.52,0.9231
binance,SUSDT,2025-11-04,0.5925,1.25
binance,SAGABTC,2025-06-23,0.5153,0.5941
binance,SAGAUSDT,2025-06-23,0.7784,0.4704
binance,SAHARAUSDT,2025-06-26,6.9,0.6214
binance,SALTBTC,2018-04-06,0.5353,0.4079
binance,SANDBTC,2026-01-09,0.5271,0.8676
binance,SANDUSDT,2026-01-01,0.5281,0.5279
binance,SANTOSBTC,2025-07-26,0.5745,0.8438
binance,SANTOSUSDT,2025-07-09,0.5161,0.5909
binance,SAPIENUSDT,2025-11-06,4.1718,0.9697
binance,SCBTC,2021-06-23,0.5517,0.5
binance,SCRBTC,2025-04-18,0.5323,0.7273
binance,SCRTBTC,2025-09-23,0.5,0.8841
binance,SCRTUSDT,2025-09-23,0.612,0.9166
binance,SEIBTC,2025-06-07,0.774,0.5474
binance,SEIUSDT,2025-06-07,0.8236,0.5254
binance,SENTUSDT,2026-01-22,3.5,0.5906
binance,SFPBTC,2025-05-07,0.526,1.1413
binance,SFPUSDT,2025-05-16,0.5094,1.3183
binance,SHELLBTC,2025-02-27,1.2117,1.2889
binance,SHELLUSDT,2025-07-07,0.5885,0.3801
binance,SIGNUSDT,2025-09-05,0.8945,0.5414
binance,SKLBTC,2025-04-17,0.5,1.0
binance,SKYCOINBTC,2020-11-19,0.643,1.0058
binance,SLFBTC,2024-11-08,0.5873,0.819
binance,SLPUSDT,2025-07-05,1.1282,0.5007
binance,SNGLSBTC,2020-12-15,0.52,1.7692
binance,SNMBTC,2022-08-23,4.6439,0.7157
binance,SNTBTC,2024-10-24,0.5946,0.9545
binance,SNTUSDT,2024-08-06,0.5446,0.4507
binance,SNXBTC,2025-09-09,0.875,0.3377
binance,SOMIUSDT,2025-09-02,5.3537,0.5838
binance,SOPHUSDT,2025-05-28,1.9333,0.7988
binance,SPELLBTC,2022-01-28,0.6429,1.1111
binance,SPKUSDT,2025-06-17,5.9,0.6475
binance,SRMBTC,2022-03-02,0.5191,0.4694
binance,SSVBTC,2025-04-22,0.8679,0.5133
binance,STEEMBTC,2026-02-09,0.6575,0.75
binance,STEEMUSDT,2026-02-09,0.5828,0.8294
binance,STGBTC,2025-08-02,0.5,0.8676
binance,STGUSDT,2026-01-05,0.7073,0.3939
binance,STMXBTC,2022-06-13,0.8148,0.5
binance,STMXUSDT,2024-02-26,0.7939,0.6288
binance,STOUSDT,2025-06-22,0.7893,0.5919
binance,STORJBTC,2025-02-07,0.5356,0.7514
binance,STORJUSDT,2025-11-04,0.5649,1.0678
binance,STORMBTC,2019-08-17,0.5714,1.0
binance,STORMUSDT,2019-08-30,0.5241,1.0592
binance,STPTBTC,2024-08-29,0.5493,0.7179
binance,STPTUSDT,2024-08-29,0.5208,0.7017
binance,STRATBTC,2019-12-06,0.5076,0.6239
binance,STRATUSDT,2020-02-19,3.9923,1.0739
binance,STRAXBTC,2024-12-11,0.5455,0.9722
binance,STRAXUSDT,2025-07-04,0.5681,0.6068
binance,STRKUSDT,2025-06-23,0.5146,0.3681
binance,SUBBTC,2018-03-04,0.5612,1.0203
binance,SUNBTC,2020-11-06,0.501,0.6545
binance,SUNUSDT,2025-09-02,0.7362,0.6685
binance,SUPERBTC,2025-09-11,0.6914,0.9181
binance,SUSDBTC,2020-12-04,3.4813,1.0519
binance,SUSDUSDT,2021-12-24,3.721,1.0005
binance,SUSHIUSDT,2025-06-30,0.735,0.412
binance,SUSHIDOWNUSDT,2020-12-15,1.2777,1.7046
binance,SUSHIUPUSDT,2020-12-24,2.0676,0.7682
binance,SXPBTC,2025-04-03,0.5567,0.8584
binance,SXPUSDT,2025-04-03,0.6036,0.8289
binance,SXPDOWNUSDT,2020-11-26,0.9065,1.9771
binance,SXPUPUSDT,2020-12-11,0.5326,2.1243
binance,SYNBTC,2023-07-07,0.5163,0.8729
binance,SYNUSDT,2025-06-26,0.6022,0.6007
binance,SYRUPUSDT,2025-05-15,0.5019,0.8036
binance,SYSBTC,2025-04-14,0.5128,0.35
binance,SYSUSDT,2025-07-03,0.8052,0.3027
binance,TAOBTC,2025-09-26,0.5535,0.3538
binance,TAOUSDT,2025-09-26,0.6063,0.3733
binance,TCTBTC,2021-11-03,0.9636,0.8491
binance,TCTUSDT,2021-11-03,0.8631,0.9635
binance,TFUELBTC,2025-11-06,0.5,0.6
binance,THEBTC,2024-11-27,22.8415,0.6794
binance,THEUSDT,2025-06-27,1.4428,0.3486
binance,THETABTC,2026-03-31,0.5956,0.5448
binance,THETAUSDT,2026-03-31,0.86,0.5271
binance,TIAUSDT,2025-07-05,0.5129,0.591
binance,TKOBTC,2024-02-29,0.566,0.7091
binance,TKOUSDT,2025-07-06,0.5056,0.4117
binance,TLMBTC,2024-02-08,0.5,0.6
binance,TLMUSDT,2025-12-13,0.9416,0.8823
binance,TNBBTC,2020-05-09,1.0769,0.5714
binance,TNSRBTC,2024-05-17,0.6801,0.4121
binance,TNSRUSDT,2025-07-06,0.504,0.5133
binance,TNTBTC,2019-09-05,0.7898,0.4421
binance,TOMOBTC,2023-04-11,0.5556,0.6505
binance,TOMOUSDT,2023-01-06,0.6209,0.5355
binance,TORNUSDT,2022-01-30,1.3912,0.328
binance,TOWNSUSDT,2025-08-05,2.0488,1.0026
binance,TRBBTC,2025-05-09,0.639,0.3
binance,TRBUSDT,2025-05-15,0.9175,0.8106
binance,TREEUSDT,2025-07-29,4.0,0.959
binance,TRIBEBTC,2021-08-24,0.7063,1.0479
binance,TRIBEUSDT,2021-11-29,0.6336,1.0422
binance,TRIGBTC,2017-12-29,10.8644,1.0541
binance,TROYBTC,2020-08-09,0.5556,0.8667
binance,TROYUSDT,2024-10-03,0.5933,0.7697
binance,TRUBTC,2024-05-24,0.8135,0.3758
binance,TRUUSDT,2025-07-06,0.5678,0.5075
binance,TRUMPUSDT,2025-10-18,0.5087,0.5898
binance,TRXDOWNUSDT,2021-11-30,0.5812,1.3307
binance,TRXUPUSDT,2022-01-23,0.6788,0.6119
binance,TSTUSDT,2025-08-30,1.8045,0.5376
binance,TURTLEUSDT,2025-10-22,2.0367,1.1768
binance,TUSDBTC,2018-05-22,3965.6667,1.0001
binance,TVKBTC,2022-11-28,0.6591,0.8793
binance,TVKUSDT,2022-11-28,0.737,0.8685
binance,TWTBTC,2024-11-16,0.5264,0.3732
binance,TWTUSDT,2025-09-02,1.1118,0.386
binance,UMABTC,2025-05-22,0.5457,0.6114
binance,UMAUSDT,2025-05-22,0.5206,0.5832
binance,UNFIBTC,2023-11-10,0.6237,0.6014
binance,UNFIUSDT,2023-11-09,0.5013,0.5358
binance,UNIBTC,2025-07-05,0.532,0.3724
binance,UNIDOWNUSDT,2021-01-06,0.7244,2.1655
binance,UNIUPUSDT,2020-12-24,2.1339,0.8712
binance,USDSBUSDT,2019-06-24,0.8709,0.9612
binance,USTBTC,2022-03-18,4.1011,1.0254
binance,USTCUSDT,2025-07-02,0.5113,0.5103
binance,USUALBTC,2024-12-18,1.1291,0.8535
binance,USUALUSDT,2025-06-23,0.6041,0.5737
binance,UTKBTC,2024-08-17,0.5172,0.5
binance,UTKUSDT,2025-08-03,0.5219,0.6281
binance,VANAUSDT,2025-09-05,0.5063,0.7563
binance,VANRYUSDT,2025-06-23,0.7521,0.392
binance,VELODROMEUSDT,2025-07-02,0.5126,0.3214
binance,VENBTC,2017-11-07,0.8725,0.9429
binance,VGXBTC,2021-11-20,0.543,0.9369
binance,VGXUSDT,2023-10-24,0.7609,0.6712
binance,VIABTC,2020-09-22,0.5477,1.0486
binance,VIBBTC,2024-03-08,0.832,0.8942
binance,VIBUSDT,2024-05-24,0.5075,0.9167
binance,VIBEBTC,2020-02-12,0.5858,1.2525
binance,VICBTC,2024-03-12,0.5224,0.7316
binance,VIRTUALUSDT,2025-05-18,0.5354,1.0358
binance,VITEBTC,2024-02-14,0.5278,0.7895
binance,VITEUSDT,2024-02-27,0.5477,0.6397
binance,VOXELBTC,2023-11-22,0.5872,0.7891
binance,VOXELUSDT,2025-02-07,0.5233,0.9174
binance,VTHOUSDT,2026-02-06,0.5496,0.8829
binance,WBTC,2025-03-12,0.5,1.0577
binance,WUSDT,2025-06-23,0.5517,0.301
binance,WABIBTC,2022-05-12,0.9708,0.8571
binance,WALUSDT,2025-12-22,0.588,0.7967
binance,WAVESBTC,2023-06-19,0.8015,0.8
binance,WAVESUSDT,2023-06-19,1.0927,0.6766
binance,WAXPBTC,2025-04-05,0.5417,0.8462
binance,WCTUSDT,2025-05-15,1.4935,1.0404
binance,WIFUSDT,2025-06-23,0.5588,0.3091
binance,WINBTC,2019-08-01,0.8,1.75
binance,WINUSDT,2025-11-19,0.8037,0.7351
binance,WINGBTC,2023-07-09,0.9695,0.6433
binance,WINGUSDT,2024-09-20,0.8618,0.6334
binance,WINGSBTC,2018-02-23,1.0037,0.9836
binance,WLDUSDT,2025-05-18,0.5359,1.0696
binance,WLFIUSDT,2025-09-01,1.39,1.0676
binance,WNXMBTC,2021-03-28,0.8665,0.5749
binance,WOOBTC,2024-11-16,0.5247,0.3043
binance,WPRBTC,2020-08-01,0.5541,0.439
binance,WRXBTC,2022-06-08,0.5517,0.3796
binance,WRXUSDT,2023-12-27,0.6943,0.8283
binance,WTCBTC,2023-09-13,0.5245,0.8374
binance,WTCUSDT,2023-02-14,0.5164,0.9791
binance,XAIBTC,2024-05-20,0.5213,0.6524
binance,XAIUSDT,2025-06-23,0.5111,0.4242
binance,XECUSDT,2026-04-22,0.5293,0.6438
binance,XEMBTC,2022-05-13,0.6853,0.7857
binance,XEMUSDT,2023-10-22,0.6152,0.4172
binance,XLMDOWNUSDT,2020-12-15,1.1222,1.228
binance,XLMUPUSDT,2020-12-15,0.5467,1.9634
binance,XNOBTC,2025-10-18,0.9952,0.6314
binance,XNOUSDT,2025-10-18,0.8962,0.651
binance,XPLUSDT,2025-09-25,15.93,0.8142
binance,XRPBEARUSDT,2020-02-12,3.7664,1.1073
binance,XRPBULLUSDT,2020-02-12,4.8162,1.1433
binance,XRPDOWNUSDT,2022-05-27,0.6214,0.6214
binance,XRPUPUSDT,2022-05-13,0.5953,1.0233
binance,XTZBTC,2025-07-02,1.1332,0.3562
binance,XTZUSDT,2025-07-02,1.3812,0.3319
binance,XTZDOWNUSDT,2021-02-13,0.7814,1.3007
binance,XTZUPUSDT,2021-01-28,1.0692,0.7568
binance,XVGBTC,2021-07-29,0.5577,0.3103
binance,XVGUSDT,2025-06-23,0.638,0.4062
binance,XZCBTC,2020-01-27,0.7206,0.6833
binance,XZCUSDT,2020-04-07,0.6882,1.1104
binance,YBUSDT,2025-10-15,1.8147,0.8679
binance,YFIDOWNUSDT,2020-12-03,0.8961,0.912
binance,YFIIBTC,2022-05-08,0.5228,1.8721
binance,YFIIUSDT,2022-08-29,0.5011,0.9162
binance,YFIUPUSDT,2020-12-24,1.4893,1.0284
binance,YGGBTC,2025-02-12,0.5259,0.8636
binance,YGGUSDT,2025-08-26,0.8148,0.3174
binance,YOYOWBTC,2021-03-09,1.5,0.5909
binance,ZAMAUSDT,2026-02-02,0.9552,1.2873
binance,ZBTUSDT,2025-10-17,1.9623,1.2465
binance,ZECBTC,2025-09-14,1.9375,0.3381
binance,ZECUSDT,2025-09-14,2.0233,0.304
binance,ZENBTC,2025-09-16,0.5122,0.5397
binance,ZENUSDT,2025-09-15,0.5156,0.4755
binance,ZILUSDT,2026-01-20,0.5075,1.4052
binance,ZKBTC,2025-10-15,0.9429,0.5758
binance,ZKUSDT,2025-06-23,0.5964,0.344
binance,ZKCUSDT,2025-09-15,5.4966,0.9776
binance,ZKPUSDT,2026-01-07,1.2917,0.9377
binance,ZROBTC,2025-03-04,0.607,0.6268
binance,ZROUSDT,2025-08-01,0.5058,0.7812
binance,ZRXUSDT,2025-12-15,0.5187,0.9482
binance,币安人生USDT,2026-01-07,1.5373,0.7738
bybit,0GUSDT,2025-09-23,0.502,1.9223
bybit,1INCHUSDT,2025-06-25,1.1394,0.3512
bybit,2ZUSDT,2025-10-02,13.7987,0.851
bybit,AUSDT,2025-05-28,1.037,1.0271
bybit,A8USDT,2025-07-03,0.6288,0.7771
bybit,AAVEUSDT,2025-08-06,0.5111,0.5167
bybit,ACHUSDT,2025-07-02,0.8009,0.4055
bybit,ACSUSDT,2025-06-18,0.5218,1.0043
bybit,AEROUSDT,2025-06-01,1.0525,0.4292
bybit,AEVOUSDT,2025-06-23,0.7037,0.3926
bybit,AFCUSDT,2025-07-11,0.5457,0.6152
bybit,AGLDUSDT,2026-01-12,0.5337,1.2977
bybit,AIOZUSDT,2025-07-04,0.5727,0.4432
bybit,AIXBTUSDT,2025-05-18,0.5327,0.982
bybit,ALCHUSDT,2025-09-20,0.5332,1.3124
bybit,ALTUSDT,2025-05-29,0.7804,0.879
bybit,AMIUSDT,2025-06-07,0.7816,0.4535
bybit,ANIMEUSDT,2025-05-22,0.9331,0.6071
bybit,ANKRUSDT,2026-02-28,0.5608,0.7705
bybit,AOUSDT,2025-05-29,1.4046,0.8322
bybit,APEUSDT,2026-04-06,2.2493,0.6421
bybit,APEXUSDT,2025-05-17,0.5453,1.5931
bybit,ARKMUSDT,2025-09-02,0.541,0.4504
bybit,ARTYUSDT,2025-06-03,0.5357,1.2845
bybit,ASTERUSDT,2025-09-21,1.0276,0.9011
bybit,ATHUSDT,2025-08-21,0.595,0.4614
bybit,AURORAUSDT,2025-08-08,0.6197,0.8977
bybit,AVAUSDT,2025-10-11,0.8248,0.7986
bybit,AVAILUSDT,2025-08-27,1.1406,0.8436
bybit,AVLUSDT,2025-07-02,0.5435,0.4589
bybit,AVNTUSDT,2025-09-09,52.3906,0.4527
bybit,AXLUSDT,2025-05-23,0.6276,0.6171
bybit,AXSUSDT,2025-12-27,0.6622,0.5319
bybit,AZTECUSDT,2026-02-12,7.0,0.5557
bybit,B3USDT,2025-10-11,0.515,0.6735
bybit,BABY1USDT,2025-10-31,0.5153,1.3601
bybit,BARDUSDT,2025-09-18,4.1227,0.6136
bybit,BASEDUSDT,2026-03-30,5.4818,0.8481
bybit,BATUSDT,2025-09-25,0.6633,0.4596
bybit,BBUSDT,2025-06-23,0.6397,0.5347
bybit,BDXNUSDT,2025-06-03,4.6125,1.1391
bybit,BELUSDT,2025-06-23,0.5072,0.341
bybit,BICOUSDT,2026-04-13,0.6003,0.6958
bybit,BIRBUSDT,2026-01-28,17.8983,0.6899
bybit,BLASTUSDT,2025-06-29,0.7121,0.4693
bybit,BLENDUSDT,2026-04-24,8.557,0.9075
bybit,BLURUSDT,2025-07-03,0.7669,0.3708
bybit,BOBAUSDT,2025-05-15,0.5828,0.938
bybit,BOMEUSDT,2025-06-23,0.5499,0.338
bybit,BONKUSDT,2025-06-20,0.6842,0.3036
bybit,BREVUSDT,2026-01-06,3.7467,0.7874
bybit,BSBUSDT,2026-03-04,4.9247,0.6555
bybit,CAKEUSDT,2025-09-16,0.5267,0.4019
bybit,CAMPUSDT,2025-08-27,15.0075,0.8994
bybit,CATUSDT,2025-07-23,1.3249,0.728
bybit,CATIUSDT,2025-07-02,0.5308,0.5664
bybit,CBKUSDT,2025-06-14,0.787,0.4191
bybit,CCUSDT,2025-11-10,5.6667,0.7337
bybit,CFGUSDT,2025-08-26,0.6428,0.8351
bybit,CHIPUSDT,2026-04-21,60.0,0.9252
bybit,CITYUSDT,2025-07-24,0.5015,0.4867
bybit,CLOUDUSDT,2025-05-15,0.8115,0.5989
bybit,COINXUSDT,2025-06-30,0.6431,0.907
bybit,COMPUSDT,2025-05-31,0.5666,0.5518
bybit,COOKUSDT,2025-07-06,0.6954,0.396
bybit,COOKIEUSDT,2025-05-15,1.0593,0.7846
bybit,COREUSDT,2025-12-02,0.7756,0.7145
bybit,CORNUSDT,2025-06-24,0.6792,0.9926
bybit,CPOOLUSDT,2025-06-25,0.6117,0.3082
bybit,CRCLXUSDT,2025-07-01,0.6075,0.4015
bybit,CSPRUSDT,2026-03-06,0.7009,0.7045
bybit,CTCUSDT,2025-11-21,0.5304,1.0564
bybit,CUDISUSDT,2025-06-05,2.4912,0.9162
bybit,CYBERUSDT,2025-06-23,0.7195,0.5807
bybit,DBRUSDT,2025-06-10,1.2737,0.5614
bybit,DEGENUSDT,2025-06-23,0.6888,0.3855
bybit,DOGSUSDT,2025-06-23,0.525,0.4881
bybit,DOLOUSDT,2025-06-23,1.6604,0.4833
bybit,DOODUSDT,2025-06-23,0.6821,0.5697
bybit,DOTUSDT,2025-07-02,0.5072,0.4309
bybit,DYMUSDT,2025-06-23,0.5686,0.4095
bybit,EATUSDT,2025-10-29,4.1167,1.0039
bybit,EIGENUSDT,2025-08-02,0.5173,0.7324
bybit,ELIZAOSUSDT,2025-11-12,0.6007,1.2087
bybit,ELONUSDT,2026-02-02,26.221,0.9836
bybit,ELSAUSDT,2026-01-20,9.8763,0.9277
bybit,ENAUSDT,2025-06-23,0.6308,0.4381
bybit,ENSOUSDT,2025-10-14,3.5,0.9166
bybit,ERAUSDT,2025-07-17,47.9635,0.5416
bybit,ESUSDT,2025-07-16,4.335,0.8358
bybit,ESEUSDT,2025-09-24,0.5736,0.5453
bybit,ETHFIUSDT,2025-06-23,0.5227,0.3607
bybit,ETHWUSDT,2025-06-30,0.5267,0.3591
bybit,FUSDT,2025-08-24,0.5487,0.3492
bybit,FETUSDT,2025-10-20,0.5828,0.6982
bybit,FFUSDT,2025-09-29,14.3571,0.9777
bybit,FHEUSDT,2025-07-23,0.5676,0.8526
bybit,FIDAUSDT,2025-06-22,0.5741,0.4444
bybit,FIGHTUSDT,2026-01-22,4.9216,0.9885
bybit,FILUSDT,2025-10-20,1.5809,0.4133
bybit,FLOCKUSDT,2025-05-15,2.7647,0.5169
bybit,FLOWUSDT,2025-12-28,0.6791,1.3955
bybit,FLRUSDT,2025-07-05,0.6811,0.4476
bybit,FOGOUSDT,2026-01-15,3.0337,0.754
bybit,FORTUSDT,2025-06-01,0.8948,0.807
bybit,FRAXUSDT,2026-01-12,1.5148,0.8437
bybit,FTTUSDT,2025-07-01,0.5943,0.3904
bybit,FUELUSDT,2026-01-05,0.5128,1.0762
bybit,GUSDT,2026-01-13,0.5221,1.334
bybit,GAIBUSDT,2025-11-19,5.6667,0.9312
bybit,GALAUSDT,2025-07-05,0.5234,0.5372
bybit,GLMRUSDT,2025-11-20,0.5343,0.7084
bybit,GMTUSDT,2025-12-23,0.6745,0.4867
bybit,GMXUSDT,2025-07-22,1.0307,0.715
bybit,GOATUSDT,2025-06-23,0.7719,0.4048
bybit,GODSUSDT,2025-07-12,1.0639,0.8914
bybit,GPSUSDT,2025-05-31,0.5618,0.8812
bybit,GRASSUSDT,2025-11-02,0.8892,0.9491
bybit,GTAIUSDT,2025-09-09,0.605,1.0625
bybit,HUSDT,2025-06-25,65.4236,0.8902
bybit,HAEDALUSDT,2025-05-15,0.5269,1.3403
bybit,HMSTRUSDT,2025-06-29,0.593,0.5662
bybit,HNTUSDT,2025-07-02,1.1439,0.3505
